451,31.3043,64.6809,0.276245,-1.62125e-06,
452,31.3043,68.0851,0.172657,1.43051e-06,
453,31.3043,71.4894,-4.29153e-07,-1.62125e-06,
454,31.3043,74.8936,-4.29153e-07,1.43051e-06,
455,31.3043,78.2979,-4.29153e-07,6.67572e-07,
456,31.3043,81.7021,-4.29153e-07,-1.62125e-06,
457,31.3043,85.1064,-4.29153e-07,1.43051e-06,
458,31.3043,88.5106,-4.29153e-07,-1.62125e-06,
459,31.3043,91.9149,-4.29153e-07,-0.994451,
483,34.7826,10.2128,-0.223669,-0.450525,
484,34.7826,13.617,-3.33786e-07,-9.53674e-08,
485,34.7826,17.0213,-3.33786e-07,4.76837e-07,
486,34.7826,20.4255,-3.33786e-07,-2.86102e-07,
487,34.7826,23.8298,-3.33786e-07,-9.53674e-08,
488,34.7826,27.234,-3.33786e-07,-9.53674e-08,
489,34.7826,30.6383,-3.33786e-07,-9.53674e-08,
490,34.7826,34.0426,-3.33786e-07,-9.53674e-08,
491,34.7826,37.4468,3.33786e-07,1.04904e-06,
492,34.7826,40.8511,3.33786e-07,-4.76837e-07,
493,34.7826,44.2553,3.33786e-07,-9.53674e-08,
494,34.7826,47.6596,3.33786e-07,-9.53674e-08,
495,34.7826,51.0638,3.33786e-07,-9.53674e-08,
496,34.7826,54.4681,3.33786e-07,-9.53674e-08,
497,34.7826,57.8723,3.33786e-07,-9.53674e-08,
498,34.7826,61.2766,3.33786e-07,1.04904e-06,
499,34.7826,64.6809,3.33786e-07,-1.62125e-06,
500,34.7826,68.0851,3.33786e-07,1.43051e-06,
501,34.7826,71.4894,3.33786e-07,-1.62125e-06,
502,34.7826,74.8936,3.33786e-07,1.43051e-06,
503,34.7826,78.2979,3.33786e-07,6.67572e-07,
504,34.7826,81.7021,3.33786e-07,-1.62125e-06,
505,34.7826,85.1064,3.33786e-07,1.43051e-06,
506,34.7826,88.5106,3.33786e-07,-1.62125e-06,
507,34.7826,91.9149,3.33786e-07,-0.478018,
530,38.2609,6.80851,-0.641078,-0.840664,
531,38.2609,10.2128,-1.43051e-07,-1.90735e-07,
532,38.2609,13.617,-1.43051e-07,-9.53674e-08,
533,38.2609,17.0213,-1.43051e-07,4.76837e-07,
534,38.2609,20.4255,-1.43051e-07,-2.86102e-07,
535,38.2609,23.8298,-1.43051e-07,-9.53674e-08,
536,38.2609,27.234,-1.43051e-07,-9.53674e-08,
537,38.2609,30.6383,-1.43051e-07,-9.53674e-08,
538,38.2609,34.0426,-1.43051e-07,-9.53674e-08,
539,38.2609,37.4468,-1.43051e-07,1.04904e-06,
540,38.2609,40.8511,1.43051e-07,-4.76837e-07,
541,38.2609,44.2553,1.43051e-07,-9.53674e-08,
542,38.2609,47.6596,1.43051e-07,-9.53674e-08,
543,38.2609,51.0638,1.43051e-07,-9.53674e-08,
544,38.2609,54.4681,1.43051e-07,-9.53674e-08,
545,38.2609,57.8723,1.43051e-07,-9.53674e-08,
546,38.2609,61.2766,1.43051e-07,1.04904e-06,
547,38.2609,64.6809,1.43051e-07,-1.62125e-06,
548,38.2609,68.0851,1.43051e-07,1.43051e-06,
549,38.2609,71.4894,1.43051e-07,-1.62125e-06,
550,38.2609,74.8936,1.43051e-07,1.43051e-06,
551,38.2609,78.2979,1.43051e-07,6.67572e-07,
552,38.2609,81.7021,1.43051e-07,-1.62125e-06,
553,38.2609,85.1064,1.43051e-07,1.43051e-06,
554,38.2609,88.5106,1.43051e-07,-1.62125e-06,
555,38.2609,91.9149,1.43051e-07,1.43051e-06,
556,38.2609,95.3192,0.433226,-0.233086,
561,38.2609,112.34,0.968786,-0.500521,
562,38.2609,115.745,0.822305,1.43051e-06,
563,38.2609,119.149,0.675823,-1.62125e-06,
564,38.2609,122.553,0.606476,1.43051e-06,
565,38.2609,125.957,0.576067,6.67572e-07,
566,38.2609,129.362,0.545659,-1.62125e-06,
567,38.2609,132.766,0.682092,-8.58307e-07,
568,38.2609,136.17,0.946256,-0.645406,
578,41.7391,6.80851,-1.43051e-07,-0.783781,
579,41.7391,10.2128,-1.43051e-07,-1.90735e-07,
580,41.7391,13.617,-1.43051e-07,-9.53674e-08,
581,41.7391,17.0213,-1.43051e-07,4.76837e-07,
582,41.7391,20.4255,-1.43051e-07,-2.86102e-07,
583,41.7391,23.8298,-1.43051e-07,-9.53674e-08,
584,41.7391,27.234,-1.43051e-07,-9.53674e-08,
585,41.7391,30.6383,-1.43051e-07,-9.53674e-08,
586,41.7391,34.0426,-1.43051e-07,-9.53674e-08,
587,41.7391,37.4468,-1.43051e-07,1.04904e-06,
588,41.7391,40.8511,-1.43051e-07,-4.76837e-07,
589,41.7391,44.2553,1.43051e-07,-9.53674e-08,
590,41.7391,47.6596,1.43051e-07,-9.53674e-08,
591,41.7391,51.0638,1.43051e-07,-9.53674e-08,
592,41.7391,54.4681,1.43051e-07,-9.53674e-08,
593,41.7391,57.8723,1.43051e-07,-9.53674e-08,
594,41.7391,61.2766,1.43051e-07,1.04904e-06,
595,41.7391,64.6809,1.43051e-07,-1.62125e-06,
596,41.7391,68.0851,1.43051e-07,1.43051e-06,
597,41.7391,71.4894,1.43051e-07,-1.62125e-06,
598,41.7391,74.8936,1.43051e-07,1.43051e-06,
599,41.7391,78.2979,1.43051e-07,6.67572e-07,
600,41.7391,81.7021,1.43051e-07,-1.62125e-06,
601,41.7391,85.1064,1.43051e-07,1.43051e-06,
602,41.7391,88.5106,1.43051e-07,-1.62125e-06,
603,41.7391,91.9149,1.43051e-07,1.43051e-06,
604,41.7391,95.3192,1.43051e-07,-1.62125e-06,
605,41.7391,98.7234,0.01843,1.43051e-06,
606,41.7391,102.128,0.0679406,-1.62125e-06,
607,41.7391,105.532,0.11745,1.43051e-06,
608,41.7391,108.936,0.0717904,6.67572e-07,
609,41.7391,112.34,1.43051e-07,-1.62125e-06,
610,41.7391,115.745,1.43051e-07,1.43051e-06,
611,41.7391,119.149,1.43051e-07,-1.62125e-06,
612,41.7391,122.553,1.43051e-07,1.43051e-06,
613,41.7391,125.957,1.43051e-07,6.67572e-07,
614,41.7391,129.362,1.43051e-07,-1.62125e-06,
615,41.7391,132.766,1.43051e-07,-8.58307e-07,
616,41.7391,136.17,1.43051e-07,3.71933e-06,
617,41.7391,139.574,0.162678,-2.38419e-06,
618,41.7391,142.979,0.360446,-8.58307e-07,
619,41.7391,146.383,0.657341,-0.441784,
626,45.2174,6.80851,1.00136e-06,-0.777475,
627,45.2174,10.2128,1.00136e-06,-1.90735e-07,
628,45.2174,13.617,1.00136e-06,-9.53674e-08,
629,45.2174,17.0213,1.00136e-06,4.76837e-07,
630,45.2174,20.4255,1.00136e-06,-2.86102e-07,
631,45.2174,23.8298,1.00136e-06,-9.53674e-08,
632,45.2174,27.234,1.00136e-06,-9.53674e-08,
633,45.2174,30.6383,1.00136e-06,-9.53674e-08,
634,45.2174,34.0426,1.00136e-06,-9.53674e-08,
635,45.2174,37.4468,1.00136e-06,1.04904e-06,
636,45.2174,40.8511,1.00136e-06,-4.76837e-07,
637,45.2174,44.2553,1.00136e-06,-9.53674e-08,
638,45.2174,47.6596,-1.00136e-06,-9.53674e-08,
639,45.2174,51.0638,-1.00136e-06,-9.53674e-08,
640,45.2174,54.4681,-1.00136e-06,-9.53674e-08,
641,45.2174,57.8723,-1.00136e-06,-9.53674e-08,
642,45.2174,61.2766,-1.00136e-06,1.04904e-06,
643,45.2174,64.6809,-1.00136e-06,-1.62125e-06,
644,45.2174,68.0851,-1.00136e-06,1.43051e-06,
645,45.2174,71.4894,-1.00136e-06,-1.62125e-06,
646,45.2174,74.8936,-1.00136e-06,1.43051e-06,
647,45.2174,78.2979,-1.00136e-06,6.67572e-07,
648,45.2174,81.7021,-1.00136e-06,-1.62125e-06,
649,45.2174,85.1064,-1.00136e-06,1.43051e-06,
650,45.2174,88.5106,-1.00136e-06,-1.62125e-06,
651,45.2174,91.9149,-1.00136e-06,1.43051e-06,
652,45.2174,95.3192,-1.00136e-06,-1.62125e-06,
653,45.2174,98.7234,-1.00136e-06,1.43051e-06,
654,45.2174,102.128,-1.00136e-06,-1.62125e-06,
655,45.2174,105.532,-1.00136e-06,1.43051e-06,
656,45.2174,108.936,-1.00136e-06,6.67572e-07,
657,45.2174,112.34,-1.00136e-06,-1.62125e-06,
658,45.2174,115.745,-1.00136e-06,1.43051e-06,
659,45.2174,119.149,-1.00136e-06,-1.62125e-06,
660,45.2174,122.553,-1.00136e-06,1.43051e-06,
661,45.2174,125.957,-1.00136e-06,6.67572e-07,
662,45.2174,129.362,-1.00136e-06,-1.62125e-06,
663,45.2174,132.766,-1.00136e-06,-8.58307e-07,
664,45.2174,136.17,-1.00136e-06,3.71933e-06,
665,45.2174,139.574,-1.00136e-06,-2.38419e-06,
666,45.2174,142.979,-1.00136e-06,-8.58307e-07,
667,45.2174,146.383,-1.00136e-06,-8.58307e-07,
668,45.2174,149.787,0.507681,-0.644843,
674,48.6957,6.80851,-5.24521e-07,-0.843345,
675,48.6957,10.2128,-5.24521e-07,-1.90735e-07,
676,48.6957,13.617,-5.24521e-07,-9.53674e-08,
677,48.6957,17.0213,-5.24521e-07,4.76837e-07,
678,48.6957,20.4255,-5.24521e-07,-2.86102e-07,
679,48.6957,23.8298,-5.24521e-07,-9.53674e-08,
680,48.6957,27.234,-5.24521e-07,-9.53674e-08,
681,48.6957,30.6383,-5.24521e-07,-9.53674e-08,
682,48.6957,34.0426,-5.24521e-07,-9.53674e-08,
683,48.6957,37.4468,-5.24521e-07,1.04904e-06,
684,48.6957,40.8511,-5.24521e-07,-4.76837e-07,
685,48.6957,44.2553,-5.24521e-07,-9.53674e-08,
686,48.6957,47.6596,-5.24521e-07,-9.53674e-08,
687,48.6957,51.0638,5.24521e-07,-9.53674e-08,
688,48.6957,54.4681,5.24521e-07,-9.53674e-08,
689,48.6957,57.8723,5.24521e-07,-9.53674e-08,
690,48.6957,61.2766,5.24521e-07,1.04904e-06,
691,48.6957,64.6809,5.24521e-07,-1.62125e-06,
692,48.6957,68.0851,5.24521e-07,1.43051e-06,
693,48.6957,71.4894,5.24521e-07,-1.62125e-06,
694,48.6957,74.8936,5.24521e-07,1.43051e-06,
695,48.6957,78.2979,5.24521e-07,6.67572e-07,
696,48.6957,81.7021,5.24521e-07,-1.62125e-06,
697,48.6957,85.1064,5.24521e-07,1.43051e-06,
698,48.6957,88.5106,5.24521e-07,-1.62125e-06,
699,48.6957,91.9149,5.24521e-07,1.43051e-06,
700,48.6957,95.3192,5.24521e-07,-1.62125e-06,
701,48.6957,98.7234,5.24521e-07,1.43051e-06,
702,48.6957,102.128,5.24521e-07,-1.62125e-06,
703,48.6957,105.532,5.24521e-07,1.43051e-06,
704,48.6957,108.936,5.24521e-07,6.67572e-07,
705,48.6957,112.34,5.24521e-07,-1.62125e-06,
706,48.6957,115.745,5.24521e-07,1.43051e-06,
707,48.6957,119.149,5.24521e-07,-1.62125e-06,
708,48.6957,122.553,5.24521e-07,1.43051e-06,
709,48.6957,125.957,5.24521e-07,6.67572e-07,
710,48.6957,129.362,5.24521e-07,-1.62125e-06,
711,48.6957,132.766,5.24521e-07,-8.58307e-07,
712,48.6957,136.17,5.24521e-07,3.71933e-06,
713,48.6957,139.574,5.24521e-07,-2.38419e-06,
714,48.6957,142.979,5.24521e-07,-8.58307e-07,
715,48.6957,146.383,5.24521e-07,-8.58307e-07,
716,48.6957,149.787,5.24521e-07,-0.269926,
722,52.1739,6.80851,-0.929191,-0.984616,
723,52.1739,10.2128,-1.43051e-07,-1.90735e-07,
724,52.1739,13.617,-1.43051e-07,-9.53674e-08,
725,52.1739,17.0213,-1.43051e-07,4.76837e-07,
726,52.1739,20.4255,-1.43051e-07,-2.86102e-07,
727,52.1739,23.8298,-1.43051e-07,-9.53674e-08,
728,52.1739,27.234,-1.43051e-07,-9.53674e-08,
729,52.1739,30.6383,-1.43051e-07,-9.53674e-08,
730,52.1739,34.0426,-1.43051e-07,-9.53674e-08,
731,52.1739,37.4468,-1.43051e-07,1.04904e-06,
732,52.1739,40.8511,-1.43051e-07,-4.76837e-07,
733,52.1739,44.2553,-1.43051e-07,-9.53674e-08,
734,52.1739,47.6596,-1.43051e-07,-9.53674e-08,
735,52.1739,51.0638,-1.43051e-07,-9.53674e-08,
736,52.1739,54.4681,1.43051e-07,-9.53674e-08,
737,52.1739,57.8723,1.43051e-07,-9.53674e-08,
738,52.1739,61.2766,1.43051e-07,1.04904e-06,
739,52.1739,64.6809,1.43051e-07,-1.62125e-06,
740,52.1739,68.0851,1.43051e-07,1.43051e-06,
741,52.1739,71.4894,1.43051e-07,-1.62125e-06,
742,52.1739,74.8936,1.43051e-07,1.43051e-06,
743,52.1739,78.2979,1.43051e-07,6.67572e-07,
744,52.1739,81.7021,1.43051e-07,-1.62125e-06,
745,52.1739,85.1064,7.15256e-08,1.43051e-06,
746,52.1739,88.5106,7.15256e-08,-1.62125e-06,
747,52.1739,91.9149,7.15256e-08,1.43051e-06,
748,52.1739,95.3192,7.15256e-08,-1.62125e-06,
749,52.1739,98.7234,7.15256e-08,1.43051e-06,
750,52.1739,102.128,7.15256e-08,-1.62125e-06,
751,52.1739,105.532,7.15256e-08,1.43051e-06,
752,52.1739,108.936,7.15256e-08,6.67572e-07,
753,52.1739,112.34,7.15256e-08,-1.62125e-06,
754,52.1739,115.745,7.15256e-08,1.43051e-06,
755,52.1739,119.149,7.15256e-08,-1.62125e-06,
756,52.1739,122.553,7.15256e-08,1.43051e-06,
757,52.1739,125.957,7.15256e-08,6.67572e-07,
758,52.1739,129.362,7.15256e-08,-1.62125e-06,
759,52.1739,132.766,7.15256e-08,-8.58307e-07,
760,52.1739,136.17,7.15256e-08,3.71933e-06,
761,52.1739,139.574,7.15256e-08,-2.38419e-06,
762,52.1739,142.979,7.15256e-08,-8.58307e-07,
763,52.1739,146.383,7.15256e-08,-8.58307e-07,
764,52.1739,149.787,0.132374,-0.527528,
771,55.6522,10.2128,-0.406843,-0.606045,
772,55.6522,13.617,-7.15256e-08,-9.53674e-08,
773,55.6522,17.0213,-7.15256e-08,4.76837e-07,
774,55.6522,20.4255,-7.15256e-08,-2.86102e-07,
775,55.6522,23.8298,-7.15256e-08,-9.53674e-08,
776,55.6522,27.234,-7.15256e-08,-9.53674e-08,
777,55.6522,30.6383,-7.15256e-08,-9.53674e-08,
778,55.6522,34.0426,-7.15256e-08,-9.53674e-08,
779,55.6522,37.4468,-7.15256e-08,1.04904e-06,
780,55.6522,40.8511,-7.15256e-08,-4.76837e-07,
781,55.6522,44.2553,-7.15256e-08,-9.53674e-08,
782,55.6522,47.6596,-7.15256e-08,-9.53674e-08,
783,55.6522,51.0638,-7.15256e-08,-4.76837e-08,
784,55.6522,54.4681,-7.15256e-08,-1.90735e-07,
785,55.6522,57.8723,7.15256e-08,-1.90735e-07,
786,55.6522,61.2766,7.15256e-08,5.72205e-07,
787,55.6522,64.6809,7.15256e-08,-1.90735e-07,
788,55.6522,68.0851,7.15256e-08,-1.90735e-07,
789,55.6522,71.4894,7.15256e-08,-1.90735e-07,
790,55.6522,74.8936,7.15256e-08,-1.90735e-07,
791,55.6522,78.2979,7.15256e-08,1.33514e-06,
792,55.6522,81.7021,7.15256e-08,-1.90735e-07,
793,55.6522,85.1064,2.86102e-07,-1.90735e-07,
794,55.6522,88.5106,2.86102e-07,-1.90735e-07,
795,55.6522,91.9149,2.86102e-07,-1.90735e-07,
796,55.6522,95.3192,2.86102e-07,-1.90735e-07,
797,55.6522,98.7234,2.86102e-07,-1.90735e-07,
798,55.6522,102.128,2.86102e-07,-1.90735e-07,
799,55.6522,105.532,2.86102e-07,-1.90735e-07,
800,55.6522,108.936,2.86102e-07,1.33514e-06,
801,55.6522,112.34,2.86102e-07,-1.90735e-07,
802,55.6522,115.745,2.86102e-07,-1.90735e-07,
803,55.6522,119.149,2.86102e-07,-1.90735e-07,
804,55.6522,122.553,2.86102e-07,-1.90735e-07,
805,55.6522,125.957,2.86102e-07,1.33514e-06,
806,55.6522,129.362,2.86102e-07,-1.90735e-07,
807,55.6522,132.766,2.86102e-07,-1.71661e-06,
808,55.6522,136.17,2.86102e-07,1.33514e-06,
809,55.6522,139.574,2.86102e-07,1.33514e-06,
810,55.6522,142.979,2.86102e-07,-1.71661e-06,
811,55.6522,146.383,2.86102e-07,-0.0794882,
820,59.1304,13.617,-0.789111,-0.592762,
821,59.1304,17.0213,-0.273918,1.90735e-07,
822,59.1304,20.4255,-2.86102e-07,1.90735e-07,
823,59.1304,23.8298,-2.86102e-07,-1.90735e-07,
824,59.1304,27.234,-2.86102e-07,-1.90735e-07,
825,59.1304,30.6383,-2.86102e-07,-1.90735e-07,
826,59.1304,34.0426,-2.86102e-07,-1.90735e-07,
827,59.1304,37.4468,-2.86102e-07,5.72205e-07,
828,59.1304,40.8511,-2.86102e-07,5.72205e-07,
829,59.1304,44.2553,-2.86102e-07,-1.90735e-07,
830,59.1304,47.6596,-2.86102e-07,-1.90735e-07,
831,59.1304,51.0638,-2.86102e-07,-1.90735e-07,
832,59.1304,54.4681,-2.86102e-07,-1.90735e-07,
833,59.1304,57.8723,-2.86102e-07,-1.90735e-07,
834,59.1304,61.2766,2.86102e-07,5.72205e-07,
835,59.1304,64.6809,2.86102e-07,-1.90735e-07,
836,59.1304,68.0851,2.86102e-07,-1.90735e-07,
837,59.1304,71.4894,2.86102e-07,-1.90735e-07,
838,59.1304,74.8936,2.86102e-07,-1.90735e-07,
839,59.1304,78.2979,2.86102e-07,1.33514e-06,
840,59.1304,81.7021,2.86102e-07,-1.90735e-07,
841,59.1304,85.1064,2.86102e-07,-1.90735e-07,
842,59.1304,88.5106,2.86102e-07,-1.90735e-07,
843,59.1304,91.9149,2.86102e-07,-1.90735e-07,
844,59.1304,95.3192,2.86102e-07,-1.90735e-07,
845,59.1304,98.7234,2.86102e-07,-1.90735e-07,
846,59.1304,102.128,2.86102e-07,-1.90735e-07,
847,59.1304,105.532,2.86102e-07,-1.90735e-07,
848,59.1304,108.936,2.86102e-07,1.33514e-06,
849,59.1304,112.34,2.86102e-07,-1.90735e-07,
850,59.1304,115.745,2.86102e-07,-1.90735e-07,
851,59.1304,119.149,0.198618,-1.90735e-07,
852,59.1304,122.553,0.53437,-1.90735e-07,
853,59.1304,125.957,0.596579,1.33514e-06,
854,59.1304,129.362,0.596579,-1.90735e-07,
855,59.1304,132.766,0.596579,-1.71661e-06,
856,59.1304,136.17,0.596579,1.33514e-06,
857,59.1304,139.574,0.722975,1.33514e-06,
858,59.1304,142.979,0.850176,-1.71661e-06,
859,59.1304,146.383,0.977376,-0.781881,
870,62.6087,20.4255,-2.86102e-07,-0.261788,
871,62.6087,23.8298,-2.86102e-07,-1.90735e-07,
872,62.6087,27.234,-2.86102e-07,-1.90735e-07,
873,62.6087,30.6383,-2.86102e-07,-1.90735e-07,
874,62.6087,34.0426,-2.86102e-07,-1.90735e-07,
875,62.6087,37.4468,-2.86102e-07,5.72205e-07,
876,62.6087,40.8511,-2.86102e-07,5.72205e-07,
877,62.6087,44.2553,-2.86102e-07,-1.90735e-07,
878,62.6087,47.6596,-2.86102e-07,-1.90735e-07,
879,62.6087,51.0638,-2.86102e-07,-1.90735e-07,
880,62.6087,54.4681,-2.86102e-07,-1.90735e-07,
881,62.6087,57.8723,-2.86102e-07,-1.90735e-07,
882,62.6087,61.2766,-2.86102e-07,5.72205e-07,
883,62.6087,64.6809,2.86102e-07,-1.90735e-07,
884,62.6087,68.0851,2.86102e-07,-1.90735e-07,
885,62.6087,71.4894,2.86102e-07,-1.90735e-07,
886,62.6087,74.8936,2.86102e-07,-1.90735e-07,
887,62.6087,78.2979,2.86102e-07,1.33514e-06,
888,62.6087,81.7021,2.86102e-07,-1.90735e-07,
889,62.6087,85.1064,2.86102e-07,-1.90735e-07,
890,62.6087,88.5106,2.86102e-07,-1.90735e-07,
891,62.6087,91.9149,2.86102e-07,-1.90735e-07,
892,62.6087,95.3192,2.86102e-07,-1.90735e-07,
893,62.6087,98.7234,2.86102e-07,-1.90735e-07,
894,62.6087,102.128,2.86102e-07,-1.90735e-07,
895,62.6087,105.532,2.86102e-07,-1.90735e-07,
896,62.6087,108.936,2.86102e-07,1.33514e-06,
897,62.6087,112.34,0.305889,-1.90735e-07,
898,62.6087,115.745,0.82679,-0.596441,
918,66.087,20.4255,-0.384003,-0.688824,
919,66.087,23.8298,-0.0104568,-1.90735e-07,
920,66.087,27.234,-0.0394333,-1.90735e-07,
921,66.087,30.6383,-0.482796,-1.90735e-07,
922,66.087,34.0426,-0.838522,-1.90735e-07,
923,66.087,37.4468,-0.703069,5.72205e-07,
924,66.087,40.8511,4.76837e-07,5.72205e-07,
925,66.087,44.2553,4.76837e-07,-1.90735e-07,
926,66.087,47.6596,4.76837e-07,-1.90735e-07,
927,66.087,51.0638,4.76837e-07,-1.90735e-07,
928,66.087,54.4681,4.76837e-07,-1.90735e-07,
929,66.087,57.8723,4.76837e-07,-1.90735e-07,
930,66.087,61.2766,4.76837e-07,5.72205e-07,
931,66.087,64.6809,4.76837e-07,-1.90735e-07,
932,66.087,68.0851,-4.76837e-07,-1.90735e-07,
933,66.087,71.4894,-4.76837e-07,-1.90735e-07,
934,66.087,74.8936,-4.76837e-07,-1.90735e-07,
935,66.087,78.2979,-4.76837e-07,1.33514e-06,
936,66.087,81.7021,-4.76837e-07,-1.90735e-07,
937,66.087,85.1064,-4.76837e-07,-1.90735e-07,
938,66.087,88.5106,-4.76837e-07,-1.90735e-07,
939,66.087,91.9149,-4.76837e-07,-1.90735e-07,
