31.3043,160
34.7826,0
34.7826,3.40426
34.7826,6.80851
34.7826,10.2128
34.7826,13.617
34.7826,17.0213
34.7826,20.4255
34.7826,23.8298
34.7826,27.234
34.7826,30.6383
34.7826,34.0426
34.7826,37.4468
34.7826,40.8511
34.7826,44.2553
34.7826,47.6596
34.7826,51.0638
34.7826,54.4681
34.7826,57.8723
34.7826,61.2766
34.7826,64.6809
34.7826,68.0851
34.7826,71.4894
34.7826,74.8936
34.7826,78.2979
34.7826,81.7021
34.7826,85.1064
34.7826,88.5106
34.7826,91.9149
34.7826,95.3192
34.7826,98.7234
34.7826,102.128
34.7826,105.532
34.7826,108.936
34.7826,112.34
34.7826,115.745
34.7826,119.149
34.7826,122.553
34.7826,125.957
34.7826,129.362
34.7826,132.766
34.7826,136.17
34.7826,139.574
34.7826,142.979
34.7826,146.383
34.7826,149.787
34.7826,153.191
34.7826,156.596
34.7826,160
38.2609,0
38.2609,3.40426
38.2609,6.80851
38.2609,10.2128
38.2609,13.617
38.2609,17.0213
38.2609,20.4255
38.2609,23.8298
38.2609,27.234
38.2609,30.6383
38.2609,34.0426
38.2609,37.4468
38.2609,40.8511
38.2609,44.2553
38.2609,47.6596
38.2609,51.0638
38.2609,54.4681
38.2609,57.8723
38.2609,61.2766
38.2609,64.6809
38.2609,68.0851
38.2609,71.4894
38.2609,74.8936
38.2609,78.2979
38.2609,81.7021
38.2609,85.1064
38.2609,88.5106
38.2609,91.9149
38.2609,95.3192
38.2609,98.7234
38.2609,102.128
38.2609,105.532
38.2609,108.936
38.2609,112.34
38.2609,115.745
38.2609,119.149
38.2609,122.553
38.2609,125.957
38.2609,129.362
38.2609,132.766
38.2609,136.17
38.2609,139.574
38.2609,142.979
38.2609,146.383
38.2609,149.787
38.2609,153.191
38.2609,156.596
38.2609,160
41.7391,0
41.7391,3.40426
41.7391,6.80851
41.7391,10.2128
41.7391,13.617
41.7391,17.0213
41.7391,20.4255
41.7391,23.8298
41.7391,27.234
41.7391,30.6383
41.7391,34.0426
41.7391,37.4468
41.7391,40.8511
41.7391,44.2553
41.7391,47.6596
41.7391,51.0638
41.7391,54.4681
41.7391,57.8723
41.7391,61.2766
41.7391,64.6809
41.7391,68.0851
41.7391,71.4894
41.7391,74.8936
41.7391,78.2979
41.7391,81.7021
41.7391,85.1064
41.7391,88.5106
41.7391,91.9149
41.7391,95.3192
41.7391,98.7234
41.7391,102.128
41.7391,105.532
41.7391,108.936
41.7391,112.34
41.7391,115.745
41.7391,119.149
41.7391,122.553
41.7391,125.957
41.7391,129.362
41.7391,132.766
41.7391,136.17
41.7391,139.574
41.7391,142.979
41.7391,146.383
41.7391,149.787
41.7391,153.191
41.7391,156.596
41.7391,160
45.2174,0
45.2174,3.40426
45.2174,6.80851
45.2174,10.2128
45.2174,13.617
45.2174,17.0213
45.2174,20.4255
45.2174,23.8298
45.2174,27.234
45.2174,30.6383
45.2174,34.0426
45.2174,37.4468
45.2174,40.8511
45.2174,44.2553
45.2174,47.6596
45.2174,51.0638
45.2174,54.4681
45.2174,57.8723
45.2174,61.2766
45.2174,64.6809
45.2174,68.0851
45.2174,71.4894
45.2174,74.8936
45.2174,78.2979
45.2174,81.7021
45.2174,85.1064
45.2174,88.5106
45.2174,91.9149
45.2174,95.3192
45.2174,98.7234
45.2174,102.128
45.2174,105.532
45.2174,108.936
45.2174,112.34
45.2174,115.745
45.2174,119.149
45.2174,122.553
45.2174,125.957
45.2174,129.362
45.2174,132.766
45.2174,136.17
45.2174,139.574
45.2174,142.979
45.2174,146.383
45.2174,149.787
45.2174,153.191
45.2174,156.596
45.2174,160
48.6957,0
48.6957,3.40426
48.6957,6.80851
48.6957,10.2128
48.6957,13.617
48.6957,17.0213
48.6957,20.4255
48.6957,23.8298
48.6957,27.234
48.6957,30.6383
48.6957,34.0426
48.6957,37.4468
48.6957,40.8511
48.6957,44.2553
48.6957,47.6596
48.6957,51.0638
48.6957,54.4681
48.6957,57.8723
48.6957,61.2766
48.6957,64.6809
48.6957,68.0851
48.6957,71.4894
48.6957,74.8936
48.6957,78.2979
48.6957,81.7021
48.6957,85.1064
48.6957,88.5106
48.6957,91.9149
48.6957,95.3192
48.6957,98.7234
48.6957,102.128
48.6957,105.532
48.6957,108.936
48.6957,112.34
48.6957,115.745
48.6957,119.149
48.6957,122.553
48.6957,125.957
48.6957,129.362
48.6957,132.766
48.6957,136.17
48.6957,139.574
48.6957,142.979
48.6957,146.383
48.6957,149.787
48.6957,153.191
48.6957,156.596
48.6957,160
52.1739,0
52.1739,3.40426
52.1739,6.80851
52.1739,10.2128
52.1739,13.617
52.1739,17.0213
52.1739,20.4255
52.1739,23.8298
52.1739,27.234
52.1739,30.6383
52.1739,34.0426
52.1739,37.4468
52.1739,40.8511
52.1739,44.2553
52.1739,47.6596
52.1739,51.0638
52.1739,54.4681
52.1739,57.8723
52.1739,61.2766
52.1739,64.6809
52.1739,68.0851
52.1739,71.4894
52.1739,74.8936
52.1739,78.2979
52.1739,81.7021
52.1739,85.1064
52.1739,88.5106
52.1739,91.9149
52.1739,95.3192
52.1739,98.7234
52.1739,102.128
52.1739,105.532
52.1739,108.936
52.1739,112.34
52.1739,115.745
52.1739,119.149
52.1739,122.553
52.1739,125.957
52.1739,129.362
52.1739,132.766
52.1739,136.17
52.1739,139.574
52.1739,142.979
52.1739,146.383
52.1739,149.787
52.1739,153.191
52.1739,156.596
52.1739,160
55.6522,0
55.6522,3.40426
55.6522,6.80851
55.6522,10.2128
55.6522,13.617
55.6522,17.0213
55.6522,20.4255
55.6522,23.8298
55.6522,27.234
55.6522,30.6383
55.6522,34.0426
55.6522,37.4468
55.6522,40.8511
55.6522,44.2553
55.6522,47.6596
55.6522,51.0638
55.6522,54.4681
55.6522,57.8723
55.6522,61.2766
55.6522,64.6809
55.6522,68.0851
55.6522,71.4894
55.6522,74.8936
55.6522,78.2979
55.6522,81.7021
55.6522,85.1064
55.6522,88.5106
55.6522,91.9149
55.6522,95.3192
55.6522,98.7234
55.6522,102.128
55.6522,105.532
55.6522,108.936
55.6522,112.34
55.6522,115.745
55.6522,119.149
55.6522,122.553
55.6522,125.957
55.6522,129.362
55.6522,132.766
55.6522,136.17
55.6522,139.574
55.6522,142.979
55.6522,146.383
55.6522,149.787
55.6522,153.191
55.6522,156.596
55.6522,160
59.1304,0
59.1304,3.40426
59.1304,6.80851
59.1304,10.2128
59.1304,13.617
59.1304,17.0213
59.1304,20.4255
59.1304,23.8298
59.1304,27.234
59.1304,30.6383
59.1304,34.0426
59.1304,37.4468
59.1304,40.8511
59.1304,44.2553
59.1304,47.6596
59.1304,51.0638
59.1304,54.4681
59.1304,57.8723
59.1304,61.2766
59.1304,64.6809
59.1304,68.0851
59.1304,71.4894
59.1304,74.8936
59.1304,78.2979
59.1304,81.7021
59.1304,85.1064
59.1304,88.5106
59.1304,91.9149
59.1304,95.3192
59.1304,98.7234
59.1304,102.128
59.1304,105.532
59.1304,108.936
59.1304,112.34
59.1304,115.745
59.1304,119.149
59.1304,122.553
59.1304,125.957
59.1304,129.362
59.1304,132.766
59.1304,136.17
59.1304,139.574
59.1304,142.979
59.1304,146.383
59.1304,149.787
59.1304,153.191
59.1304,156.596
59.1304,160
62.6087,0
62.6087,3.40426
62.6087,6.80851
62.6087,10.2128
62.6087,13.617
62.6087,17.0213
62.6087,20.4255
62.6087,23.8298
62.6087,27.234
62.6087,30.6383
62.6087,34.0426
62.6087,37.4468
62.6087,40.8511
62.6087,44.2553
62.6087,47.6596
62.6087,51.0638
62.6087,54.4681
62.6087,57.8723
62.6087,61.2766
62.6087,64.6809
62.6087,68.0851
62.6087,71.4894
62.6087,74.8936
62.6087,78.2979
62.6087,81.7021
62.6087,85.1064
62.6087,88.5106
62.6087,91.9149
62.6087,95.3192
62.6087,98.7234
62.6087,102.128
62.6087,105.532
62.6087,108.936
62.6087,112.34
62.6087,115.745
62.6087,119.149
62.6087,122.553
62.6087,125.957
62.6087,129.362
62.6087,132.766
62.6087,136.17
62.6087,139.574
62.6087,142.979
62.6087,146.383
62.6087,149.787
62.6087,153.191
62.6087,156.596
62.6087,160
66.087,0
66.087,3.40426
66.087,6.80851
66.087,10.2128
66.087,13.617
66.087,17.0213
66.087,20.4255
66.087,23.8298
66.087,27.234
66.087,30.6383
66.087,34.0426
66.087,37.4468
66.087,40.8511
66.087,44.2553
66.087,47.6596
66.087,51.0638
66.087,54.4681
66.087,57.8723
66.087,61.2766
66.087,64.6809
66.087,68.0851
66.087,71.4894
66.087,74.8936
66.087,78.2979
66.087,81.7021
66.087,85.1064
66.087,88.5106
66.087,91.9149
66.087,95.3192
66.087,98.7234
66.087,102.128
66.087,105.532
66.087,108.936
66.087,112.34
66.087,115.745
66.087,119.149
66.087,122.553
66.087,125.957
66.087,129.362
66.087,132.766
66.087,136.17
66.087,139.574
66.087,142.979
66.087,146.383
66.087,149.787
66.087,153.191
66.087,156.596
66.087,160
69.5652,0
69.5652,3.40426
69.5652,6.80851
69.5652,10.2128
69.5652,13.617
69.5652,17.0213
69.5652,20.4255
69.5652,23.8298
69.5652,27.234
69.5652,30.6383
69.5652,34.0426
69.5652,37.4468
69.5652,40.8511
69.5652,44.2553
69.5652,47.6596
69.5652,51.0638
69.5652,54.4681
69.5652,57.8723
69.5652,61.2766
69.5652,64.6809
69.5652,68.0851
69.5652,71.4894
69.5652,74.8936
69.5652,78.2979
69.5652,81.7021
69.5652,85.1064
69.5652,88.5106
69.5652,91.9149
69.5652,95.3192
69.5652,98.7234
69.5652,102.128
69.5652,105.532
69.5652,108.936
69.5652,112.34
69.5652,115.745
69.5652,119.149
69.5652,122.553
69.5652,125.957
69.5652,129.362
69.5652,132.766
69.5652,136.17
69.5652,139.574
69.5652,142.979
69.5652,146.383
69.5652,149.787
69.5652,153.191
69.5652,156.596
69.5652,160
73.0435,0
73.0435,3.40426
73.0435,6.80851
73.0435,10.2128
73.0435,13.617
73.0435,17.0213
73.0435,20.4255
73.0435,23.8298
73.0435,27.234
73.0435,30.6383
73.0435,34.0426
73.0435,37.4468
73.0435,40.8511
73.0435,44.2553
73.0435,47.6596
73.0435,51.0638
73.0435,54.4681
73.0435,57.8723
73.0435,61.2766
73.0435,64.6809
73.0435,68.0851
73.0435,71.4894
73.0435,74.8936
73.0435,78.2979
73.0435,81.7021
73.0435,85.1064
73.0435,88.5106
73.0435,91.9149
73.0435,95.3192
73.0435,98.7234
73.0435,102.128
73.0435,105.532
73.0435,108.936
73.0435,112.34
73.0435,115.745
73.0435,119.149
73.0435,122.553
73.0435,125.957
73.0435,129.362
73.0435,132.766
73.0435,136.17
73.0435,139.574
73.0435,142.979
73.0435,146.383
73.0435,149.787
73.0435,153.191
73.0435,156.596
73.0435,160
76.5217,0
76.5217,3.40426
76.5217,6.80851
76.5217,10.2128
76.5217,13.617
76.5217,17.0213
76.5217,20.4255
76.5217,23.8298
76.5217,27.234
76.5217,30.6383
76.5217,34.0426
76.5217,37.4468
76.5217,40.8511
76.5217,44.2553
76.5217,47.6596
76.5217,51.0638
76.5217,54.4681
76.5217,57.8723
76.5217,61.2766
76.5217,64.6809
76.5217,68.0851
76.5217,71.4894
76.5217,74.8936
76.5217,78.2979
76.5217,81.7021
76.5217,85.1064
76.5217,88.5106
76.5217,91.9149
76.5217,95.3192
76.5217,98.7234
76.5217,102.128
76.5217,105.532
76.5217,108.936
76.5217,112.34
76.5217,115.745
76.5217,119.149
76.5217,122.553
76.5217,125.957
76.5217,129.362
76.5217,132.766
76.5217,136.17
76.5217,139.574
76.5217,142.979
76.5217,146.383
76.5217,149.787
76.5217,153.191
76.5217,156.596
76.5217,160
80,0
80,3.40426
80,6.80851
80,10.2128
80,13.617
80,17.0213
80,20.4255
80,23.8298
80,27.234
80,30.6383
80,34.0426
80,37.4468
80,40.8511
80,44.2553
80,47.6596
80,51.0638
80,54.4681
80,57.8723
80,61.2766
80,64.6809
80,68.0851
80,71.4894
80,74.8936
80,78.2979
80,81.7021
80,85.1064
80,88.5106
80,91.9149
80,95.3192
80,98.7234
80,102.128
80,105.532
80,108.936
80,112.34
80,115.745
80,119.149
80,122.553
80,125.957
80,129.362
80,132.766
80,136.17
80,139.574
80,142.979
80,146.383
80,149.787
80,153.191
80,156.596
80,160
